x,p,U_0,U_1,U_2
-5,17021.2,0,0,0
-4.94975,17021.2,1.79939,0,0
-4.8995,17025.4,3.69511,0,0
-4.84925,17029.3,5.5892,0,0
-4.79899,17014.7,7.3763,0,0
-4.74874,17001.1,9.16665,0,0
-4.69849,17025.6,11.0839,0,0
-4.64824,17047.7,12.9947,0,0
-4.59799,17005.6,14.7292,0,0
-4.54774,16968.1,16.4746,0,0
-4.49749,17027.1,18.4492,0,0
-4.44724,17078,20.4076,0,0
-4.39698,16990.7,22.0852,0,0
-4.34673,16916.3,23.7851,0,0
-4.29648,17027.6,25.8041,0,0
-4.24623,17119.7,27.7957,0,0
-4.19598,16974.2,29.4509,0,0
-4.14573,16855.1,31.1345,0,0
-4.09548,17020.3,33.1245,0,0
-4.04523,17152.6,35.0907,0,0
-3.99497,16970.5,36.8297,0,0
-3.94472,16827,38.5831,0,0
-3.89447,17012.5,40.4599,0,0
-3.84422,17154.5,42.3374,0,0
-3.79397,16962.5,44.2205,0,0
-3.74372,16816.1,46.0895,0,0
-3.69347,16989.6,47.8598,0,0
-3.64322,17116.1,49.6566,0,0
-3.59296,16941.9,51.6225,0,0
-3.54271,16813.9,53.5485,0,0
-3.49246,16958.2,55.239,0,0
-3.44221,17060.2,56.9761,0,0
-3.39196,16932.4,58.9682,0,0
-3.34171,16841.4,60.9108,0,0
-3.29146,16936.2,62.6037,0,0
-3.24121,16999.9,64.3455,0,0
-3.19095,16916.7,66.3182,0,0
-3.1407,16858.8,68.246,0,0
-3.09045,16912.7,69.9766,0,0
-3.0402,16946.4,71.7461,0,0
-2.98995,16896.6,73.6766,0,0
-2.9397,16862.4,75.5737,0,0
-2.88945,16888.8,77.3415,0,0
-2.8392,16903.4,79.1349,0,0
-2.78894,16875.1,81.0219,0,0
-2.73869,16855.5,82.8884,0,0
-2.68844,16866.2,84.6847,0,0
-2.63819,16870.5,86.4962,0,0
-2.58794,16854.2,88.3572,0,0
-2.53769,16842.6,90.2073,0,0
-2.48744,16845.5,92.0235,0,0
-2.43719,16845,93.8481,0,0
-2.38693,16834.3,95.6972,0,0
-2.33668,16826,97.5406,0,0
-2.28643,16824.6,99.3682,0,0
-2.23618,16821.2,101.2,0,0
-2.18593,16812.4,103.042,0,0
-2.13568,16805,104.879,0,0
-2.08543,16801,106.704,0,0
-2.03518,16796.4,108.53,0,0
-1.98492,16790.1,110.357,0,0
-1.93467,16784.5,112.176,0,0
-1.88442,16780.3,113.974,0,0
-1.83417,16777.2,115.769,0,0
-1.78392,16776.2,117.558,0,0
-1.73367,16774.5,119.334,0,0
-1.68342,16771.3,121.086,0,0
-1.63317,16767.6,122.861,0,0
-1.58291,16763.1,124.683,0,0
-1.53266,16753.6,126.542,0,0
-1.48241,16735.1,128.473,0,0
-1.43216,16814,128.581,0,0
-1.38191,17070.1,125.378,0,0
-1.33166,20293.1,93.6939,0,0
-1.28141,28677.6,12.4605,0,0
-1.23116,37941.2,-58.0669,0,0
-1.1809,48670.2,-110.751,0,0
-1.13065,55655.5,-143.679,0,0
-1.0804,56660.7,-145.049,0,0
-1.03015,56904.4,-143.246,0,0
-0.979899,55982,-136.584,0,0
-0.929648,55506.3,-131.881,0,0
-0.879397,55686.7,-130.054,0,0
-0.829146,56170.8,-129.915,0,0
-0.778894,57082.8,-132.156,0,0
-0.728643,58000.6,-133.916,0,0
-0.678392,58926.2,-135.025,0,0
-0.628141,59636.9,-135.371,0,0
-0.577889,60068.5,-134.725,0,0
-0.527638,60374.7,-133.357,0,0
-0.477387,60524.6,-131.087,0,0
-0.427136,60433.3,-128.116,0,0
-0.376884,60052.8,-124.305,0,0
-0.326633,59833.6,-120.954,0,0
-0.276382,59800,-118.132,0,0
-0.226131,59975.7,-116.211,0,0
-0.175879,60382.8,-115.283,0,0
-0.125628,60852.9,-114.755,0,0
-0.0753769,61389.8,-114.653,0,0
-0.0251256,62020.9,-114.761,0,0
0.0251256,62748,-115.085,0,0
0.0753769,63480,-115.48,0,0
0.125628,64216.9,-115.943,0,0
0.175879,64923.1,-116.126,0,0
0.226131,65600.2,-116.044,0,0
0.276382,66160,-115.59,0,0
0.326633,66613.6,-114.8,0,0
0.376884,66881,-113.11,0,0
0.427136,66986.4,-110.639,0,0
0.477387,66655,-106.929,0,0
0.527638,65958.9,-102.184,0,0
0.577889,65436.8,-97.7016,0,0
0.628141,65054.2,-93.4304,0,0
0.678392,64944.9,-90.5522,0,0
0.728643,65046.1,-88.7465,0,0
0.778894,65528.8,-87.822,0,0
0.829146,66293.5,-87.5487,0,0
0.879397,66932.7,-87.6707,0,0
0.929648,67482.9,-88.0731,0,0
0.979899,68270.7,-88.3664,0,0
1.03015,69220.3,-88.5856,0,0
1.0804,69826.2,-88.3151,0,0
1.13065,70207.8,-87.7249,0,0
1.1809,70731.5,-87.2827,0,0
1.23116,71344.2,-86.933,0,0
1.28141,71861.5,-85.6008,0,0
1.33166,72321.6,-83.679,0,0
1.38191,72380.9,-82.2066,0,0
1.43216,72209.8,-80.9927,0,0
1.48241,72787.7,-78.8757,0,0
1.53266,73778,-76.2616,0,0
1.58291,73443.9,-74.9434,0,0
1.63317,72412.4,-74.3079,0,0
1.68342,73468.5,-73.4439,0,0
1.73367,75576.2,-72.4648,0,0
1.78392,75636.7,-71.4393,0,0
1.83417,74711.6,-70.3913,0,0
1.88442,75522.7,-69.7114,0,0
1.93467,77132.2,-69.2006,0,0
1.98492,77159.1,-66.1869,0,0
2.03518,76491.5,-62.0749,0,0
2.08543,76117.6,-59.9111,0,0
2.13568,75866.5,-58.5626,0,0
2.18593,77036.2,-56.4739,0,0
2.23618,78772.2,-54.09,0,0
2.28643,78457.8,-54.0313,0,0
2.33668,77365.6,-54.8547,0,0
2.38693,79021.9,-55.0141,0,0
2.43719,81669.1,-54.9341,0,0
2.48744,81384.6,-53.2719,0,0
2.53769,80096.5,-51.0682,0,0
2.58794,80734.5,-49.7215,0,0
2.63819,81997.5,-48.6529,0,0
2.68844,81410.6,-46.0881,0,0
2.73869,80255.6,-43.0635,0,0
2.78894,80327.6,-41.8398,0,0
2.8392,80755.8,-41.1388,0,0
2.88945,81751.5,-40.6324,0,0
2.9397,82902.7,-40.1793,0,0
2.98995,83955.1,-40.5526,0,0
3.0402,84981.9,-41.139,0,0
3.09045,86359.2,-41.3115,0,0
3.1407,87821.4,-41.3838,0,0
3.19095,88176.3,-40.2746,0,0
3.24121,88279.9,-38.8972,0,0
3.29146,88146.1,-36.7649,0,0
3.34171,87961.9,-34.4725,0,0
3.39196,87128.7,-31.2225,0,0
3.44221,86167.1,-27.7832,0,0
3.49246,85812.7,-25.2047,0,0
3.54271,85569.7,-22.7839,0,0
3.59296,85833.6,-21.8892,0,0
3.64322,86183.6,-21.2533,0,0
3.69347,87364.8,-19.8326,0,0
3.74372,88675.6,-18.2894,0,0
3.79397,90909.1,-13.5199,0,0
3.84422,93274.4,-8.2894,0,0
3.89447,95633.3,-5.20275,0,0
3.94472,97991.2,-2.39467,0,0
3.99497,99380,1.28615,0,0
4.04523,100655,5.06937,0,0
4.09548,101989,7.77613,0,0
4.14573,103330,10.3699,0,0
4.19598,102950,10.8318,0,0
4.24623,102410,11.0958,0,0
4.29648,101970,9.32975,0,0
4.34673,101538,7.39914,0,0
4.39698,99711.1,4.02265,0,0
4.44724,97787.8,0.545648,0,0
4.49749,97540.4,-0.919876,0,0
4.54774,97390.6,-2.26833,0,0
4.59799,96815.3,-1.66919,0,0
4.64824,96220,-0.978283,0,0
4.69849,96478.9,-0.149876,0,0
4.74874,96768.8,0.683519,0,0
4.79899,96798.1,1.49657,0,0
4.84925,96820.7,2.30909,0,0
4.8995,96971.1,1.72675,0,0
4.94975,97123.5,1.12316,0,0
5,97124.3,0,0,0
