x,p,U_0,U_1,U_2
-5,79179.6,0,0,0
-4.94975,79181.9,9.79256,0,0
-4.8995,79644.5,17.1469,0,0
-4.84925,80109,24.4944,0,0
-4.79899,80701.7,31.3903,0,0
-4.74874,81281.9,38.249,0,0
-4.69849,81375.7,43.6543,0,0
-4.64824,81453.7,49.0113,0,0
-4.59799,81095.1,53.0347,0,0
-4.54774,80718.4,56.9993,0,0
-4.49749,79956.9,59.7174,0,0
-4.44724,79190,62.4138,0,0
-4.39698,78329.6,64.7386,0,0
-4.34673,77471.3,67.0679,0,0
-4.29648,76643.9,69.4633,0,0
-4.24623,75820.4,71.8686,0,0
-4.19598,75044.2,74.3964,0,0
-4.14573,74270.6,76.9299,0,0
-4.09548,73525,79.5236,0,0
-4.04523,72780.7,82.1181,0,0
-3.99497,72049.2,84.7208,0,0
-3.94472,71318.6,87.3228,0,0
-3.89447,70596.7,89.9189,0,0
-3.84422,69876.1,92.5148,0,0
-3.79397,69165,95.1086,0,0
-3.74372,68455.4,97.7027,0,0
-3.69347,67756.3,100.3,0,0
-3.64322,67058.8,102.897,0,0
-3.59296,66370.9,105.497,0,0
-3.54271,65685,108.098,0,0
-3.49246,65010.3,110.705,0,0
-3.44221,64336.7,113.311,0,0
-3.39196,63669.6,115.916,0,0
-3.34171,63005.8,118.523,0,0
-3.29146,62358.9,121.143,0,0
-3.24121,61710.7,123.758,0,0
-3.19095,61056.7,126.352,0,0
-3.1407,60412.2,128.955,0,0
-3.09045,59809.3,131.599,0,0
-3.0402,59194.3,134.223,0,0
-2.98995,58529.3,136.765,0,0
-2.9397,57895.2,139.339,0,0
-2.88945,57380.2,142.035,0,0
-2.8392,56818.7,144.675,0,0
-2.78894,56087.3,147.106,0,0
-2.73869,55439.8,149.615,0,0
-2.68844,55081.1,152.394,0,0
-2.63819,54603,155.07,0,0
-2.58794,53736.5,157.41,0,0
-2.53769,53038.8,159.863,0,0
-2.48744,52861.8,162.663,0,0
-2.43719,52479.6,165.369,0,0
-2.38693,51497.9,167.798,0,0
-2.33668,50753.5,170.279,0,0
-2.28643,50667.4,172.904,0,0
-2.23618,50343,175.532,0,0
-2.18593,49390.3,178.168,0,0
-2.13568,48673.3,180.744,0,0
-2.08543,48547.6,183.168,0,0
-2.03518,48211.9,185.679,0,0
-1.98492,47374.5,188.393,0,0
-1.93467,46728.2,191.006,0,0
-1.88442,46517.4,193.388,0,0
-1.83417,46150.4,195.888,0,0
-1.78392,45443.8,198.643,0,0
-1.73367,44865.4,201.274,0,0
-1.68342,44553.2,203.65,0,0
-1.63317,44147.1,206.143,0,0
-1.58291,43554.8,208.869,0,0
-1.53266,43038.4,211.51,0,0
-1.48241,42666.6,213.989,0,0
-1.43216,42244.1,216.548,0,0
-1.38191,41729.9,219.255,0,0
-1.33166,41252.1,221.888,0,0
-1.28141,40837.5,224.394,0,0
-1.23116,40404.5,226.952,0,0
-1.1809,39940.7,229.594,0,0
-1.13065,39496.1,232.213,0,0
-1.0804,39082,234.797,0,0
-1.03015,38664.4,237.407,0,0
-0.979899,38241.1,240.058,0,0
-0.929648,37822.2,242.677,0,0
-0.879397,37409.8,245.248,0,0
-0.829146,36997.4,247.795,0,0
-0.778894,36584.9,250.309,0,0
-0.728643,36185.6,252.841,0,0
-0.678392,35804.3,255.395,0,0
-0.628141,35429.7,257.963,0,0
-0.577889,35063.5,260.548,0,0
-0.527638,34696.1,263.062,0,0
-0.477387,34327,265.488,0,0
-0.427136,33962.5,267.822,0,0
-0.376884,33603.6,270.046,0,0
-0.326633,33282.2,272.375,0,0
-0.276382,33003.9,274.825,0,0
-0.226131,32723.5,277.077,0,0
-0.175879,32440.9,279.11,0,0
-0.125628,32177.9,280.757,0,0
-0.0753769,31935.7,281.992,0,0
-0.0251256,31752.2,282.961,0,0
0.0251256,31628.4,283.66,0,0
0.0753769,31555.2,283.924,0,0
0.125628,31531.5,283.763,0,0
0.175879,31588.6,283.707,0,0
0.226131,31721.8,283.75,0,0
0.276382,31857.3,284.017,0,0
0.326633,31994.8,284.486,0,0
0.376884,32033.5,284.656,0,0
0.427136,31986.2,284.567,0,0
0.477387,31810.7,283.423,0,0
0.527638,31528.2,281.399,0,0
0.577889,31372,280.047,0,0
0.628141,31316.9,279.236,0,0
0.678392,31548.3,280.78,0,0
0.728643,32000.5,284.139,0,0
0.778894,32301.5,286.464,0,0
0.829146,32491,288.026,0,0
0.879397,32379.7,287.566,0,0
0.929648,32055,285.67,0,0
0.979899,31613.1,282.423,0,0
1.03015,31091.3,278.256,0,0
1.0804,30922.3,276.245,0,0
1.13065,30983.6,275.642,0,0
1.1809,31509.4,279.58,0,0
1.23116,32326,286.363,0,0
1.28141,32690.5,289.582,0,0
1.33166,32783.7,290.664,0,0
1.38191,32506.1,288.986,0,0
1.43216,32015.4,285.722,0,0
1.48241,31446.7,281.306,0,0
1.53266,30835,276.255,0,0
1.58291,30730.5,274.348,0,0
1.63317,30893.1,274.096,0,0
1.68342,31542.4,278.929,0,0
1.73367,32437,286.322,0,0
1.78392,32792.3,289.471,0,0
1.83417,32888,290.577,0,0
1.88442,32653,289.28,0,0
1.93467,32266,286.877,0,0
1.98492,31673.8,282.384,0,0
2.03518,30991.7,276.974,0,0
2.08543,30877.6,275.314,0,0
2.13568,31001.2,275.221,0,0
2.18593,31454.7,278.275,0,0
2.23618,32039.9,282.583,0,0
2.28643,32463,286.145,0,0
2.33668,32824.8,289.422,0,0
2.38693,32805.5,289.603,0,0
2.43719,32648.9,288.667,0,0
2.48744,32080.7,284.251,0,0
2.53769,31371.5,278.644,0,0
2.58794,31136.6,276.379,0,0
2.63819,31055.6,275.199,0,0
2.68844,31213.6,275.526,0,0
2.73869,31444.9,276.317,0,0
2.78894,31994.4,280.734,0,0
2.8392,32636.2,286.205,0,0
2.88945,32779.1,287.571,0,0
2.9397,32785.4,287.813,0,0
2.98995,32724.5,287.5,0,0
3.0402,32646.3,287.043,0,0
3.09045,32099.2,282.849,0,0
3.1407,31438.6,277.75,0,0
3.19095,31241.4,276.061,0,0
3.24121,31149.4,275.146,0,0
3.29146,31373.6,276.372,0,0
3.34171,31665,278.051,0,0
3.39196,31718.8,280.079,0,0
3.44221,31725.8,282.176,0,0
3.49246,35395,262.518,0,0
3.54271,39735.9,238.869,0,0
3.59296,54919.1,160.34,0,0
3.64322,71941,72.5034,0,0
3.69347,81979.4,41.942,0,0
3.74372,90928,20.3194,0,0
3.79397,92980,15.263,0,0
3.84422,94046.8,12.5733,0,0
3.89447,94221.7,14.9106,0,0
3.94472,94280.7,17.9011,0,0
3.99497,94628,20.5516,0,0
4.04523,95009.1,23.1622,0,0
4.09548,95896.7,24.9106,0,0
4.14573,96837.5,26.5685,0,0
4.19598,95391.1,25.4588,0,0
4.24623,93723,24.0919,0,0
4.29648,93751.5,21.8931,0,0
4.34673,93917.6,19.6269,0,0
4.39698,92074.4,16.3239,0,0
4.44724,90091.4,12.9488,0,0
4.49749,90669.9,10.0996,0,0
4.54774,91397.4,7.28098,0,0
4.59799,89499.1,5.35658,0,0
4.64824,87477.1,3.47432,0,0
4.69849,88772.3,2.70912,0,0
4.74874,90187.8,1.98444,0,0
4.79899,88621.6,2.2884,0,0
4.84925,86979,2.61873,0,0
4.8995,87339.5,0.186888,0,0
4.94975,87730.5,-2.28701,0,0
5,87732.4,0,0,0
